"s","id","birth"
"http://dbpedia.org/resource/Timothy_Brown_(actor)",1325176,1937-05-24
"http://dbpedia.org/resource/Facundo_Cabral",1325495,1937-05-22
"http://dbpedia.org/resource/Bob_Nolan",1325928,1908-04-13
"http://dbpedia.org/resource/Charles-Joseph_Sax",1326574,1790-02-01
"http://dbpedia.org/resource/Oliver_Lake",1326775,1942-09-14
"http://dbpedia.org/resource/Daliah_Lavi",1327234,1942-10-12
"http://dbpedia.org/resource/Jerry_Perenchio",1327792,1930-12-20
"http://dbpedia.org/resource/Pawlo_Humeniuk",1327986,1883-06-18
"http://dbpedia.org/resource/Roland_Hayes",1328012,1887-06-03
"http://dbpedia.org/resource/Lillian_Evanti",1328025,1890-08-12
"http://dbpedia.org/resource/Caterina_Jarboro",1328168,1898-07-24
"http://dbpedia.org/resource/Bobby_Cruz",1328211,1937-02-02
"http://dbpedia.org/resource/Eydie_Gormé",1328892,1928-08-16
"http://dbpedia.org/resource/Mary_Young_Pickersgill",1330059,1776-02-12
"http://dbpedia.org/resource/Eva_Jessye",1330159,1895-01-20
"http://dbpedia.org/resource/Franco_Ventriglia",1330207,1922-10-20
"http://dbpedia.org/resource/Julita_Ross",1330722,1919-03-21
"http://dbpedia.org/resource/Abbie_Mitchell",1331278,1884-09-25
"http://dbpedia.org/resource/Dick_Heckstall-Smith",1333014,1934-09-26
"http://dbpedia.org/resource/Joseph_Kobzon",1333921,1937-09-11
"http://dbpedia.org/resource/Eddie_Layton",1333990,1925-10-10
"http://dbpedia.org/resource/Jorma_Kaukonen",1335276,1940-12-23
"http://dbpedia.org/resource/Tony_Sheridan",1335597,1940-05-21
"http://dbpedia.org/resource/Richie_Ray",1335661,1945-02-15
"http://dbpedia.org/resource/Venceslaus_Ulricus_Hammershaimb",1335722,1819-03-25
"http://dbpedia.org/resource/Creed_Taylor",1335753,1929-05-13
"http://dbpedia.org/resource/Jack_Kapp",1335789,1901-06-15
"http://dbpedia.org/resource/Frederick_Hemke",1336181,1935-07-11
"http://dbpedia.org/resource/Ethel_Voynich",1337133,1864-05-11
"http://dbpedia.org/resource/John_Larroquette",1338047,1947-11-25
"http://dbpedia.org/resource/Jon_Vickers",1338168,1926-10-29
"http://dbpedia.org/resource/Tony_O'Malley",1338619,1913-09-25
"http://dbpedia.org/resource/Frode_Thingnæs",1338744,1940-03-20
"http://dbpedia.org/resource/Hank_Garland",1339189,1930-11-11
"http://dbpedia.org/resource/Barry_Altschul",1339735,1943-01-06
"http://dbpedia.org/resource/Roy_Brown_(Puerto_Rican_musician)",1339795,1945-07-18
"http://dbpedia.org/resource/Lew_Wasserman",1340190,1913-03-22
"http://dbpedia.org/resource/John_Carter_(jazz_musician)",1341244,1929-09-24
"http://dbpedia.org/resource/Larry_Blyden",1341923,1925-06-23
"http://dbpedia.org/resource/Keiko_Abe",1343126,1937-04-18
"http://dbpedia.org/resource/Rupert_Hine",1343190,1947-09-21
"http://dbpedia.org/resource/La_Julia_Rhea",1343625,1898-03-16
"http://dbpedia.org/resource/Mike_Rudd",1343880,1945-06-15
"http://dbpedia.org/resource/Dorival_Caymmi",1343989,1914-04-30
"http://dbpedia.org/resource/Bill_Dees",1344458,1939-01-24
"http://dbpedia.org/resource/Léopold_Simoneau",1344695,1916-05-03
"http://dbpedia.org/resource/Patricia_Elliott",1344993,1938-07-21
"http://dbpedia.org/resource/Alfie_Bass",1345088,1916-04-10
"http://dbpedia.org/resource/Don_Steele",1345214,1936-04-01
"http://dbpedia.org/resource/Adrien-François_Servais",1345847,1807-06-06
"http://dbpedia.org/resource/Little_Jimmy_Dickens",1346433,1920-12-19
"http://dbpedia.org/resource/Wacław_Kisielewski",1346743,1943-02-12
"http://dbpedia.org/resource/K._L._Saigal",1346834,1904-04-11
"http://dbpedia.org/resource/Eileen_Derbyshire",1347306,1931-10-06
"http://dbpedia.org/resource/Kirill_Razumovski",1347517,1728-03-18
"http://dbpedia.org/resource/Lloyd_Loar",1348717,1886-01-09
"http://dbpedia.org/resource/Herbie_Flowers",1350791,1938-05-19
"http://dbpedia.org/resource/Charles_Wright_(poet)",1351998,1935-08-25
"http://dbpedia.org/resource/Laurel_Aitken",1352308,1927-04-22
"http://dbpedia.org/resource/Peter_Meaden",1352652,1941-11-11
"http://dbpedia.org/resource/Dave_%22Snaker%22_Ray",1352760,1943-08-17
"http://dbpedia.org/resource/Rory_Storm",1353591,1938-01-07
"http://dbpedia.org/resource/Mani_Matter",1354155,1936-08-04
"http://dbpedia.org/resource/Robert_Nathaniel_Dett",1354212,1882-10-11
"http://dbpedia.org/resource/İdil_Biret",1354440,1941-11-21
"http://dbpedia.org/resource/Billy_Cobham",1354450,1944-05-16
"http://dbpedia.org/resource/Christoph_Eschenbach",1354646,1940-02-20
"http://dbpedia.org/resource/Clarence_Cameron_White",1354841,1880-08-10
"http://dbpedia.org/resource/Joan_Carroll",1354864,1931-01-18
"http://dbpedia.org/resource/Georgie_Fame",1355256,1943-06-26
"http://dbpedia.org/resource/Dick_Taylor",1355989,1943-01-28
"http://dbpedia.org/resource/Kenny_Ball",1356444,1930-05-22
"http://dbpedia.org/resource/Russ_Conway",1356489,1925-09-02
"http://dbpedia.org/resource/Gordon_Jacob",1356542,1895-07-05
"http://dbpedia.org/resource/Rose_Maddox",1356675,1925-08-15
"http://dbpedia.org/resource/Francis_Johnson_(composer)",1357791,1792-06-16
"http://dbpedia.org/resource/Luther_Henderson",1359293,1919-03-14
"http://dbpedia.org/resource/Mary_McCarthy_(author)",1359335,1912-06-21
"http://dbpedia.org/resource/Piet_Keizer",1360009,1943-06-14
"http://dbpedia.org/resource/Dónal_Lunny",1361029,1947-03-10
"http://dbpedia.org/resource/George_DiCaprio",1361136,1943-10-02
"http://dbpedia.org/resource/Kurt_Gerron",1361315,1897-05-11
"http://dbpedia.org/resource/Walter_Ostanek",1362769,1935-04-20
"http://dbpedia.org/resource/Adile_Naşit",1362831,1930-06-17
"http://dbpedia.org/resource/Chris_Barber",1363223,1930-04-17
"http://dbpedia.org/resource/Beryl_Bryden",1363307,1920-05-11
"http://dbpedia.org/resource/Jerry_Allison",1363403,1939-08-31
"http://dbpedia.org/resource/Liz_Torres",1364002,1947-09-27
"http://dbpedia.org/resource/Will_Marion_Cook",1365803,1869-01-27
"http://dbpedia.org/resource/Alex_Bradford",1367165,1927-01-23
"http://dbpedia.org/resource/Bert_Weedon",1367913,1920-05-10
"http://dbpedia.org/resource/Michael_Levy,_Baron_Levy",1368044,1944-07-11
"http://dbpedia.org/resource/Howard_Finster",1368482,1916-12-02
"http://dbpedia.org/resource/Justin_Hayward",1368992,1946-10-14
"http://dbpedia.org/resource/Klara_Rumyanova",1369129,1929-12-08
"http://dbpedia.org/resource/Ruth_Warrick",1369938,1916-06-29
"http://dbpedia.org/resource/Faron_Young",1370270,1932-02-25
"http://dbpedia.org/resource/Robin_Trower",1370579,1945-03-09
"http://dbpedia.org/resource/Dorothy_Love_Coates",1370881,1928-01-30
"http://dbpedia.org/resource/Zeki_Müren",1371091,1931-12-06
"http://dbpedia.org/resource/Jimmy_Miller",1372235,1942-03-23
"http://dbpedia.org/resource/Catulle_Mendès",1372632,1841-05-22
"http://dbpedia.org/resource/Nie_Er",1373444,1912-02-14
"http://dbpedia.org/resource/Roberta_Martin",1374195,1907-02-12
"http://dbpedia.org/resource/Giulia_Grisi",1374240,1811-05-22
"http://dbpedia.org/resource/Danny_La_Rue",1374379,1927-07-26
"http://dbpedia.org/resource/Jane_Morgan",1374499,1924-05-03
"http://dbpedia.org/resource/Megas",1374615,1945-04-07
"http://dbpedia.org/resource/Geraldine_Fitzgerald",1374697,1913-11-24
"http://dbpedia.org/resource/Alys_Robi",1374913,1923-02-03
"http://dbpedia.org/resource/Kay_Swift",1375510,1897-04-19
"http://dbpedia.org/resource/Harry_Vanda",1375911,1946-03-22
"http://dbpedia.org/resource/Abigail_(actress)",1377105,1946-07-23
"http://dbpedia.org/resource/Diana_Lynn",1377706,1926-07-05
"http://dbpedia.org/resource/Peter_Mennin",1377769,1923-05-17
"http://dbpedia.org/resource/Paul_Michael_Glaser",1381132,1943-03-25
"http://dbpedia.org/resource/Palito_Ortega",1381435,1941-02-28
"http://dbpedia.org/resource/Betty_Box",1381498,1915-09-25
"http://dbpedia.org/resource/Mike_Berry_(singer)",1382616,1942-09-24
"http://dbpedia.org/resource/Rita_MacNeil",1383996,1944-05-28
"http://dbpedia.org/resource/Hampton_Hawes",1384081,1928-11-13
"http://dbpedia.org/resource/Roger_Whittaker",1387194,1936-03-22
"http://dbpedia.org/resource/Karel_Kryl",1387561,1944-04-12
"http://dbpedia.org/resource/Pete_Quaife",1388633,1943-12-31
"http://dbpedia.org/resource/Chatur_Lal",1388919,1925-04-16
"http://dbpedia.org/resource/Ann_Blyth",1389062,1928-08-16
"http://dbpedia.org/resource/Roger_Williams_(pianist)",1390132,1924-10-01
"http://dbpedia.org/resource/Danny_Rapp",1390356,1941-05-09
"http://dbpedia.org/resource/Rhonda_Fleming",1390658,1923-08-10
"http://dbpedia.org/resource/Miriam_Hyde",1390879,1913-01-15
"http://dbpedia.org/resource/Peter_Wyngarde",1391973,1927-08-23
"http://dbpedia.org/resource/Marisol_Escobar",1392224,1930-05-22
"http://dbpedia.org/resource/Leonard_Frey",1392271,1938-09-04
"http://dbpedia.org/resource/David_Amram",1392307,1930-11-17
"http://dbpedia.org/resource/Jack_Gilford",1392337,1908-07-25
"http://dbpedia.org/resource/Pedro_Ortiz_Dávila",1392463,1912-05-21
"http://dbpedia.org/resource/Kusumagraj",1393016,1912-02-27
"http://dbpedia.org/resource/William_Alwyn",1394504,1905-11-07
"http://dbpedia.org/resource/Spencer_Dryden",1395099,1938-04-07
"http://dbpedia.org/resource/Jan_Werich",1395152,1905-02-06
"http://dbpedia.org/resource/Mitzi_Gaynor",1396687,1931-09-04
"http://dbpedia.org/resource/Dudu_Pukwana",1396855,1938-07-18
"http://dbpedia.org/resource/Joseph_Jarman",1396890,1937-09-14
"http://dbpedia.org/resource/Louis_Moholo",1396921,1940-03-10
"http://dbpedia.org/resource/Ted_Shapiro",1396935,1899-10-31
"http://dbpedia.org/resource/Mongezi_Feza",1397003,1945-05-11
"http://dbpedia.org/resource/Johnny_Dyani",1397081,1945-11-30
"http://dbpedia.org/resource/George_Bellamy_(musician)",1397327,1941-08-10
"http://dbpedia.org/resource/Sigmund_Mogulesko",1398356,1858-12-16
"http://dbpedia.org/resource/Julian_Priester",1399149,1935-06-29
"http://dbpedia.org/resource/Frank_Wilson_(musician)",1399340,1940-12-05
"http://dbpedia.org/resource/Brenda_Holloway",1399380,1946-06-26
"http://dbpedia.org/resource/Ritwik_Ghatak",1399746,1925-11-04
"http://dbpedia.org/resource/Frank_Bidart",1399905,1939-05-27
"http://dbpedia.org/resource/Krishna_Das_(singer)",1400829,1947-05-31
"http://dbpedia.org/resource/Justino_Díaz",1401255,1940-01-29
"http://dbpedia.org/resource/Eva_Turner",1401577,1892-03-10
"http://dbpedia.org/resource/Marek_Grechuta",1401839,1945-12-10
"http://dbpedia.org/resource/Norman_Newell",1403284,1919-01-25
"http://dbpedia.org/resource/Eugen_Sandow",1403430,1867-04-02
"http://dbpedia.org/resource/Tubby_Hayes",1403521,1935-01-30
"http://dbpedia.org/resource/Jerry_Nolan",1403531,1946-05-07
"http://dbpedia.org/resource/Felipe_Rodríguez_(singer)",1404007,1926-05-08
"http://dbpedia.org/resource/Lalo_Schifrin",1404485,1932-06-21
"http://dbpedia.org/resource/Lilyan_Tashman",1404540,1896-10-23
"http://dbpedia.org/resource/Deanie_Ip",1406392,1947-12-25
"http://dbpedia.org/resource/Dennis_Edwards",1406661,1943-02-03
"http://dbpedia.org/resource/John_Gary",1407035,1932-11-29
"http://dbpedia.org/resource/Nimal_Mendis",1407391,1934-03-29
"http://dbpedia.org/resource/Timothy_B._Schmit",1407511,1947-10-30
"http://dbpedia.org/resource/Daniel_Santos_(singer)",1409780,1916-06-06
"http://dbpedia.org/resource/Ivan_Lins",1410438,1945-06-16
"http://dbpedia.org/resource/Simin_Behbahani",1410455,1927-07-20
"http://dbpedia.org/resource/Nic_Jones",1410654,1947-01-09
"http://dbpedia.org/resource/Henry_E._Steinway",1411033,1797-02-22
"http://dbpedia.org/resource/Bill_Anderson_(singer)",1411584,1937-11-01
"http://dbpedia.org/resource/Sylvia_Rexach",1413284,1922-01-22
"http://dbpedia.org/resource/Florence_Price",1413746,1887-04-09
"http://dbpedia.org/resource/Koko_Taylor",1413790,1928-09-28
"http://dbpedia.org/resource/Lalon",1415070,1774-10-17
"http://dbpedia.org/resource/Jim_Perry_(television_personality)",1417421,1933-11-09
"http://dbpedia.org/resource/Alix_Dobkin",1417751,1940-08-16
"http://dbpedia.org/resource/Jerry_Wallace",1418105,1928-12-15
"http://dbpedia.org/resource/Don_Costa",1419291,1925-06-10
"http://dbpedia.org/resource/Audrey_Meadows",1420556,1922-02-08
"http://dbpedia.org/resource/Billy_Taylor",1420774,1921-07-24
"http://dbpedia.org/resource/Betty_Carter",1420817,1929-05-16
"http://dbpedia.org/resource/Emma_Eames",1421237,1865-08-13
"http://dbpedia.org/resource/Master_Madan",1422240,1927-12-28
"http://dbpedia.org/resource/Begum_Akhtar",1422252,1914-10-07
"http://dbpedia.org/resource/Barrett_Strong",1422430,1941-02-05
"http://dbpedia.org/resource/John_Surman",1422488,1944-08-30
"http://dbpedia.org/resource/Trudy_Pitts",1422848,1932-08-10
"http://dbpedia.org/resource/Elvin_Bishop",1422851,1942-10-21
"http://dbpedia.org/resource/Terje_Rypdal",1422968,1947-08-23
"http://dbpedia.org/resource/Ketil_Haugsand",1423077,1947-06-13
"http://dbpedia.org/resource/Camille_Nickerson",1425206,1888-03-30
"http://dbpedia.org/resource/Charlie_Louvin",1425846,1927-07-07
"http://dbpedia.org/resource/Nilla_Pizzi",1427801,1919-04-16
"http://dbpedia.org/resource/Ron_Haydock",1428166,1940-04-17
"http://dbpedia.org/resource/Liz_Dawn",1429767,1939-11-08
"http://dbpedia.org/resource/June_Bronhill",1429803,1929-06-26
"http://dbpedia.org/resource/Luther_Allison",1429918,1939-08-18
"http://dbpedia.org/resource/Busi_Mhlongo",1430285,1947-10-28
"http://dbpedia.org/resource/Don_Powell",1430956,1946-09-10
"http://dbpedia.org/resource/Ronald_Isley",1431180,1941-05-21
"http://dbpedia.org/resource/Trini_Lopez",1431359,1937-05-15
"http://dbpedia.org/resource/Armand_Lunel",1432086,1892-06-09
"http://dbpedia.org/resource/Malvina_Reynolds",1432489,1900-08-23
"http://dbpedia.org/resource/Terry_Allen_(artist)",1432498,1943-05-07
"http://dbpedia.org/resource/Marzieh_(singer)",1433271,1924-03-22
"http://dbpedia.org/resource/Dave_Hill",1433411,1946-04-04
"http://dbpedia.org/resource/Bill_Gaither_(gospel_singer)",1434259,1936-03-28
"http://dbpedia.org/resource/Beth_Howland",1434516,1939-05-28
"http://dbpedia.org/resource/Franco_Luambo",1435811,1938-07-06
"http://dbpedia.org/resource/Ethel_Mairet",1437028,1872-02-17
"http://dbpedia.org/resource/Jimmy_Griffin",1437055,1943-08-10
"http://dbpedia.org/resource/Otis_Rush",1438685,1934-04-29
"http://dbpedia.org/resource/Magic_Sam",1439124,1937-02-14
"http://dbpedia.org/resource/Luther_Grosvenor",1439437,1946-12-23
"http://dbpedia.org/resource/Rod_Piazza",1439703,1947-12-18
"http://dbpedia.org/resource/Annie_Nightingale",1439872,1940-04-01
"http://dbpedia.org/resource/Rudy_Ray_Moore",1440432,1927-03-17
"http://dbpedia.org/resource/Clarence_%22Frogman%22_Henry",1441938,1937-03-19
"http://dbpedia.org/resource/June_Hutton",1442101,1919-08-11
"http://dbpedia.org/resource/Joe_Jackson_(manager)",1442176,1928-07-26
"http://dbpedia.org/resource/Richard_Edward_Wilson",1442496,1941-05-15
"http://dbpedia.org/resource/Vashti_Bunyan",1443102,1945-12-20
"http://dbpedia.org/resource/Tommy_Benford",1443342,1905-04-19
"http://dbpedia.org/resource/Ruby_Braff",1443351,1927-03-16
"http://dbpedia.org/resource/Al_Casey_(jazz_guitarist)",1443366,1915-09-15
"http://dbpedia.org/resource/Romulus_Linney_(playwright)",1443396,1930-09-21
"http://dbpedia.org/resource/Kim_Weston",1443922,1939-12-20
"http://dbpedia.org/resource/Pannonica_de_Koenigswarter",1444121,1913-12-10
"http://dbpedia.org/resource/Leo_Rowsome",1444357,1903-04-05
"http://dbpedia.org/resource/John_Kirkpatrick_(musician)",1444376,1947-08-08
"http://dbpedia.org/resource/Teresa_Carreño",1445166,1853-12-22
"http://dbpedia.org/resource/Katherine_Jackson",1445197,1930-05-04
"http://dbpedia.org/resource/Meshach_Taylor",1447279,1947-04-11
"http://dbpedia.org/resource/Danny_Gatton",1448761,1945-09-04
"http://dbpedia.org/resource/Mick_Avory",1449166,1944-02-15
"http://dbpedia.org/resource/Taylor_Hackford",1449237,1944-12-31
"http://dbpedia.org/resource/Emma_Bardac",1449276,1862-07-10
"http://dbpedia.org/resource/Maciej_Radziwiłł",1449435,1749-11-10
"http://dbpedia.org/resource/Lance_Percival",1450171,1933-07-26
"http://dbpedia.org/resource/Cy_Twombly",1451518,1928-04-25
"http://dbpedia.org/resource/Pixinguinha",1452943,1897-04-23
"http://dbpedia.org/resource/Harry_Everett_Smith",1453044,1923-05-29
"http://dbpedia.org/resource/Albert_Collins",1454596,1932-10-01
"http://dbpedia.org/resource/Basil_Harwood",1455460,1859-04-11
"http://dbpedia.org/resource/Paul_A._Rothchild",1456005,1935-04-18
"http://dbpedia.org/resource/Eric_Griffiths",1456343,1940-10-31
"http://dbpedia.org/resource/Jimmy_Cobb",1456433,1929-01-20
"http://dbpedia.org/resource/Cynthia_Ozick",1456907,1928-04-17
"http://dbpedia.org/resource/John_Marascalco",1457397,1931-03-27
"http://dbpedia.org/resource/Edie_Adams",1457870,1927-04-16
"http://dbpedia.org/resource/Anna_Magdalena_Bach",1458203,1701-09-22
"http://dbpedia.org/resource/Robert_Moran",1461083,1937-01-08
"http://dbpedia.org/resource/Boots_Randolph",1461428,1927-06-03
"http://dbpedia.org/resource/Tania_León",1461622,1943-05-14
"http://dbpedia.org/resource/Mohammed_Zahur_Khayyam",1462893,1927-02-18
"http://dbpedia.org/resource/Isabelle_de_Charrière",1463135,1740-10-20
"http://dbpedia.org/resource/Aleksandr_Gerasimov_(painter)",1466313,1881-08-12
"http://dbpedia.org/resource/Jack_Goldstein",1467702,1945-09-27
"http://dbpedia.org/resource/Mary_Kay_Place",1468414,1947-09-23
"http://dbpedia.org/resource/Lloyd_Gough",1468643,1907-09-21
"http://dbpedia.org/resource/Donatas_Banionis",1469838,1924-04-28
"http://dbpedia.org/resource/Obo_Addy",1470063,1936-01-15
"http://dbpedia.org/resource/Bismillah_Khan",1470710,1916-03-21
"http://dbpedia.org/resource/Hoyt_Curtin",1470994,1922-09-09
"http://dbpedia.org/resource/Torben_Ulrich",1471030,1928-10-04
"http://dbpedia.org/resource/Fritz_Weaver",1471350,1926-01-19
"http://dbpedia.org/resource/Boozoo_Chavis",1471378,1930-10-23
"http://dbpedia.org/resource/Charlie_Palmieri",1471625,1927-11-21
"http://dbpedia.org/resource/Ricky_Hui",1472450,1946-08-03
"http://dbpedia.org/resource/Kiril_Marichkov",1472724,1944-10-30
"http://dbpedia.org/resource/Hugh_Martin",1473158,1914-08-11
"http://dbpedia.org/resource/John_Howard_Payne",1473536,1791-06-09
"http://dbpedia.org/resource/Don_Rendell",1474046,1926-03-04
"http://dbpedia.org/resource/Luke_Jordan",1475018,1892-01-28
"http://dbpedia.org/resource/Jack_Casady",1475388,1944-04-13
"http://dbpedia.org/resource/Rubén_Fuentes",1476033,1926-02-15
"http://dbpedia.org/resource/Ted_Nichols",1477038,1928-10-02
"http://dbpedia.org/resource/Rachid_Baba_Ahmed",1477802,1946-08-20
"http://dbpedia.org/resource/David_L._Kaplan",1479234,1923-12-12
"http://dbpedia.org/resource/Robert_Charlebois",1479365,1944-06-25
"http://dbpedia.org/resource/Quim_Barreiros",1479545,1947-06-19
"http://dbpedia.org/resource/John_Mills-Cockell",1479759,1943-05-19
"http://dbpedia.org/resource/Marcel_Journet",1479807,1868-07-25
"http://dbpedia.org/resource/Eddie_Palmieri",1480643,1936-12-15
"http://dbpedia.org/resource/Amanda_Randolph",1482849,1896-09-02
"http://dbpedia.org/resource/Hanns_Jelinek",1483037,1901-12-05
"http://dbpedia.org/resource/David_Wiffen",1484239,1942-03-11
"http://dbpedia.org/resource/Michio_Miyagi",1486006,1894-04-07
"http://dbpedia.org/resource/Ed_Bishop",1486022,1932-06-11
"http://dbpedia.org/resource/Alan_Hull",1486826,1945-02-20
"http://dbpedia.org/resource/Eva_Mylott",1491001,1875-02-27
"http://dbpedia.org/resource/Craig_Douglas",1491523,1941-08-13
"http://dbpedia.org/resource/Johnny_Tillotson",1491537,1938-04-20
"http://dbpedia.org/resource/Jerry_Keller",1491559,1937-06-20
"http://dbpedia.org/resource/Joe_Cuba",1492513,1931-04-22
"http://dbpedia.org/resource/Richard_Street",1494368,1942-10-05
"http://dbpedia.org/resource/Yuan_Muzhi",1494822,1909-03-03
"http://dbpedia.org/resource/Ruth_Etting",1495782,1896-11-23
"http://dbpedia.org/resource/Avet_Terterian",1496095,1929-07-29
"http://dbpedia.org/resource/Lazar_Berman",1496110,1930-02-26
"http://dbpedia.org/resource/Walter_Willson_Cobbett",1497012,1847-07-11
"http://dbpedia.org/resource/Ethel_Shutta",1497242,1896-12-01
"http://dbpedia.org/resource/George_Olsen",1497246,1893-03-18
"http://dbpedia.org/resource/Kaifi_Azmi",1498025,1919-01-14
"http://dbpedia.org/resource/Gary_Wright",1498210,1943-04-26
"http://dbpedia.org/resource/David_Lindley_(musician)",1499495,1944-03-21
"http://dbpedia.org/resource/Yvonne_Arnaud",1500150,1890-12-20
"http://dbpedia.org/resource/Deacon_John_Moore",1500854,1941-06-23
"http://dbpedia.org/resource/Onslow_Stevens",1501842,1902-03-29
"http://dbpedia.org/resource/Rouben_Mamoulian",1501937,1897-10-08
"http://dbpedia.org/resource/Freddie_Perren",1502815,1943-05-15
"http://dbpedia.org/resource/Kitty_Wells",1503167,1919-08-30
"http://dbpedia.org/resource/Pinetop_Perkins",1503251,1913-07-07
"http://dbpedia.org/resource/Spade_Cooley",1504108,1910-12-17
"http://dbpedia.org/resource/Solomon_(pianist)",1504223,1902-08-09
"http://dbpedia.org/resource/Anne_Jeffreys",1505350,1923-01-26
"http://dbpedia.org/resource/Gustav_Winckler",1505634,1925-10-13
"http://dbpedia.org/resource/Jaye_P._Morgan",1505727,1931-12-03
"http://dbpedia.org/resource/John_Stillwell_Stark",1506023,1841-04-11
"http://dbpedia.org/resource/Mars_Bonfire",1507180,1943-04-21
"http://dbpedia.org/resource/Larry_Adler",1507227,1914-02-10
"http://dbpedia.org/resource/Terry_Knight",1507659,1943-04-09
"http://dbpedia.org/resource/Jerry_Edmonton",1508559,1946-10-24
"http://dbpedia.org/resource/May_Aufderheide",1509390,1888-05-21
"http://dbpedia.org/resource/Jay_Ferguson_(American_musician)",1509413,1947-05-10
"http://dbpedia.org/resource/George_Botsford",1509455,1874-02-24
"http://dbpedia.org/resource/Arthur_Marshall_(composer)",1509468,1881-11-20
"http://dbpedia.org/resource/Charles_L._Johnson",1509507,1876-12-03
"http://dbpedia.org/resource/Ken_Nordine",1509597,1920-04-13
"http://dbpedia.org/resource/Simon_May",1511606,1944-08-15
"http://dbpedia.org/resource/Russ_Abbot",1512233,1947-09-18
"http://dbpedia.org/resource/Mel_Brown_(guitarist)",1512525,1939-10-07
"http://dbpedia.org/resource/Meiko_Kaji",1514997,1947-03-24
"http://dbpedia.org/resource/Nick_St._Nicholas",1515008,1943-09-28
"http://dbpedia.org/resource/Hope_Emerson",1515371,1897-10-29
"http://dbpedia.org/resource/Danny_Whitten",1515991,1943-05-08
"http://dbpedia.org/resource/Bert_Parks",1516424,1914-12-30
"http://dbpedia.org/resource/Shura_Cherkassky",1516701,1909-10-07
"http://dbpedia.org/resource/Brian_Bennett",1517515,1940-02-09
"http://dbpedia.org/resource/Louis_Chauvin",1517676,1881-03-13
"http://dbpedia.org/resource/Euday_L._Bowman",1517721,1887-11-09
"http://dbpedia.org/resource/Bonnie_Bramlett",1518312,1944-11-08
"http://dbpedia.org/resource/Martin_Charnin",1518332,1934-11-24
"http://dbpedia.org/resource/Bill_Staines",1519430,1947-02-06
"http://dbpedia.org/resource/Pierre_Bachelet",1519506,1944-05-25
"http://dbpedia.org/resource/Jane_Dornacker",1520351,1947-10-01
"http://dbpedia.org/resource/M._H._Abrams",1520484,1912-07-23
"http://dbpedia.org/resource/Yūjirō_Ishihara",1520949,1934-12-28
"http://dbpedia.org/resource/W._O._Forsyth",1522236,1859-01-26
"http://dbpedia.org/resource/Marcia_Davenport",1522634,1903-06-09
"http://dbpedia.org/resource/Cheo_Feliciano",1524357,1935-07-03
"http://dbpedia.org/resource/Dennis_Dunaway",1524956,1946-12-09
"http://dbpedia.org/resource/Ralph_Camargo",1526160,1912-02-27
"http://dbpedia.org/resource/Fran_Warren",1526417,1926-03-04
"http://dbpedia.org/resource/Dennis_Banks",1527882,1937-04-12
"http://dbpedia.org/resource/Bobby_Hackett",1529160,1915-01-31
"http://dbpedia.org/resource/Jon_Hendricks",1529361,1921-09-16
"http://dbpedia.org/resource/John_Raitt",1530634,1917-01-29
"http://dbpedia.org/resource/Vadim_Kozin",1530722,1903-03-21
"http://dbpedia.org/resource/Aino_Ackté",1530794,1876-04-23
"http://dbpedia.org/resource/Fred_Neil",1530914,1936-03-16
"http://dbpedia.org/resource/Sergei_Lyapunov",1531242,1859-11-30
"http://dbpedia.org/resource/Warren_Hull",1531406,1903-01-17
"http://dbpedia.org/resource/Tito_Rodríguez",1534969,1923-01-04
"http://dbpedia.org/resource/Ara_Berberian",1537380,1930-05-14
"http://dbpedia.org/resource/Earl_Hooker",1538596,1930-01-15
"http://dbpedia.org/resource/Papa_Charlie_McCoy",1539950,1909-05-26
"http://dbpedia.org/resource/Kansas_Joe_McCoy",1539951,1905-05-11
"http://dbpedia.org/resource/Big_Walter_Horton",1539957,1921-04-06
"http://dbpedia.org/resource/Charlie_McCoy",1540074,1941-03-28
"http://dbpedia.org/resource/Billy_Talbot",1540645,1943-10-23
"http://dbpedia.org/resource/G._C._Cameron",1543133,1945-09-21
"http://dbpedia.org/resource/Chavela_Vargas",1543952,1919-04-17
"http://dbpedia.org/resource/A._Ross_Eckler_Jr.",1544193,1927-08-29
"http://dbpedia.org/resource/Cal_Schenkel",1545761,1947-01-27
"http://dbpedia.org/resource/Vladimir_Motyl",1546249,1927-06-26
"http://dbpedia.org/resource/Lynn_Taitt",1546668,1934-06-22
"http://dbpedia.org/resource/Arne_Nordheim",1547707,1931-06-20
"http://dbpedia.org/resource/Peppino_Gagliardi",1547712,1940-05-25
"http://dbpedia.org/resource/Willie_Mae_Ford_Smith",1547805,1904-06-23
"http://dbpedia.org/resource/Frank_Vincent",1548050,1937-04-15
"http://dbpedia.org/resource/Barbara_Kruger",1548731,1945-01-26
"http://dbpedia.org/resource/Claudette_Rogers_Robinson",1549475,1942-06-20
"http://dbpedia.org/resource/Joonas_Kokkonen",1549850,1921-11-13
"http://dbpedia.org/resource/François-Adrien_Boieldieu",1550296,1775-12-16
"http://dbpedia.org/resource/Shadia",1550926,1931-02-08
"http://dbpedia.org/resource/Paul_Petersen",1551249,1945-09-23
"http://dbpedia.org/resource/Shelley_Fabares",1551347,1944-01-19
"http://dbpedia.org/resource/Bertha_Kalich",1552531,1874-05-17
"http://dbpedia.org/resource/David_Byron",1552655,1947-01-29
"http://dbpedia.org/resource/Barney_Martin",1553427,1923-03-03
