"s","id","birth"
"http://dbpedia.org/resource/Dee_Clark",11506465,1938-11-07
"http://dbpedia.org/resource/Dorothy_Lee_(actress)",11508307,1911-05-23
"http://dbpedia.org/resource/Gail_Zappa",11508837,1945-01-01
"http://dbpedia.org/resource/Phil_Chess",11511959,1921-03-27
"http://dbpedia.org/resource/Boris_Fomin",11511985,1900-04-12
"http://dbpedia.org/resource/Gabriella_Tucci",11512592,1929-08-04
"http://dbpedia.org/resource/Bob_Shad",11516081,1920-02-12
"http://dbpedia.org/resource/Peter_Bocage",11516815,1887-07-31
"http://dbpedia.org/resource/Papa_John_Joseph",11517063,1877-11-27
"http://dbpedia.org/resource/Ed_Garland",11517155,1895-01-09
"http://dbpedia.org/resource/Lionel_Ferbos",11517359,1911-07-17
"http://dbpedia.org/resource/Blue_Lu_Barker",11519504,1913-11-13
"http://dbpedia.org/resource/Jessie_MacLachlan",11527572,1866-06-18
"http://dbpedia.org/resource/John_Hosier",11532491,1928-11-18
"http://dbpedia.org/resource/Tony_Pastor_(bandleader)",11534003,1907-10-26
"http://dbpedia.org/resource/Peggy_Ramsay",11536792,1908-05-27
"http://dbpedia.org/resource/Eric_Allandale",11538493,1936-03-04
"http://dbpedia.org/resource/Khadija_Gayibova",11543081,1893-05-24
"http://dbpedia.org/resource/Pete_York",11554001,1942-08-15
"http://dbpedia.org/resource/William_Meiklejohn",11555809,1903-03-16
"http://dbpedia.org/resource/Stephen_Deutsch",11556906,1945-07-17
"http://dbpedia.org/resource/David_G._Walker",11561783,1946-12-24
"http://dbpedia.org/resource/Inna_Makarova",11563260,1926-07-28
"http://dbpedia.org/resource/Nikolai_Burlyayev",11565257,1946-08-03
"http://dbpedia.org/resource/Luciano_Salce",11569970,1922-09-25
"http://dbpedia.org/resource/Hidekazu_Yoshida",11570689,1913-09-23
"http://dbpedia.org/resource/Fess_Williams",11571039,1894-04-10
"http://dbpedia.org/resource/Abdul_Alim_(folk_singer)",11573499,1931-07-27
"http://dbpedia.org/resource/Mark_James_(songwriter)",11576978,1940-11-29
"http://dbpedia.org/resource/George_D._Hay",11577146,1895-11-09
"http://dbpedia.org/resource/Fletcher_Allen",11578930,1905-07-25
"http://dbpedia.org/resource/Ivan_Mládek",11580379,1942-02-07
"http://dbpedia.org/resource/Lea_Massari",11584383,1933-06-30
"http://dbpedia.org/resource/Charles_G._Conn",11587402,1844-01-29
"http://dbpedia.org/resource/Blas_Infante",11588790,1885-07-05
"http://dbpedia.org/resource/Gordon_Stretton",11594774,1887-06-05
"http://dbpedia.org/resource/Martha_Davis_(singer)",11606123,1917-12-14
"http://dbpedia.org/resource/Marie_Louise_Marcadet",11606792,1758-12-03
"http://dbpedia.org/resource/Dick_Burnett_(musician)",11607198,1883-10-08
"http://dbpedia.org/resource/Tarheel_Slim",11609401,1923-09-24
"http://dbpedia.org/resource/Lord_Tanamo",11610492,1934-10-02
"http://dbpedia.org/resource/Alexander_Ivanov-Kramskoi",11610750,1912-09-08
"http://dbpedia.org/resource/Rosalyn_Borden",11612888,1932-05-29
"http://dbpedia.org/resource/Marilyn_Borden",11612892,1932-05-29
"http://dbpedia.org/resource/Glenn_Ross_Campbell",11614984,1946-04-28
"http://dbpedia.org/resource/Paul_Tutmarc",11636039,1896-05-29
"http://dbpedia.org/resource/Rita_Reys",11636989,1924-12-21
"http://dbpedia.org/resource/Anton_Jones",11638562,1937-06-03
"http://dbpedia.org/resource/Georg_Kreisler",11641186,1922-07-18
"http://dbpedia.org/resource/Ella_Shields",11644979,1879-09-27
"http://dbpedia.org/resource/Arthur_B._Hancock_III",11650372,1943-02-22
"http://dbpedia.org/resource/Betsy_von_Furstenberg",11651662,1931-08-16
"http://dbpedia.org/resource/Otto_Brandenburg",11652656,1934-09-04
"http://dbpedia.org/resource/Hans_Lange",11654248,1884-02-17
"http://dbpedia.org/resource/Marv_Tarplin",11655213,1941-06-13
"http://dbpedia.org/resource/Marie-Luise_Marjan",11677489,1940-08-09
"http://dbpedia.org/resource/Woody_Kling",11685735,1925-04-14
"http://dbpedia.org/resource/Bob_Cooper_(musician)",11690331,1925-12-06
"http://dbpedia.org/resource/Isolina_Carrillo",11691265,1907-12-09
"http://dbpedia.org/resource/Francisco_Santiago",11692427,1889-01-29
"http://dbpedia.org/resource/Montserrat_Figueras",11692788,1942-03-15
"http://dbpedia.org/resource/Jim_Kweskin",11694547,1940-07-18
"http://dbpedia.org/resource/Dan_Jacobs_(trumpeter)",11697580,1942-05-20
"http://dbpedia.org/resource/Georg_Wadenius",11702222,1945-05-04
"http://dbpedia.org/resource/Chad_Allan_(musician)",11707591,1943-03-29
"http://dbpedia.org/resource/Ken_Narita_(singer)",11707694,1945-10-22
"http://dbpedia.org/resource/Smith_Newell_Penfield",11708743,1837-04-04
"http://dbpedia.org/resource/Blanche_d'Antigny",11716274,1840-05-09
"http://dbpedia.org/resource/Richard_Hageman",11717623,1881-07-09
"http://dbpedia.org/resource/Sanath_Nandasiri",11719154,1942-02-15
"http://dbpedia.org/resource/Vladimir_Mulyavin",11727465,1941-01-12
"http://dbpedia.org/resource/Stephen_Holden",11731430,1941-07-18
"http://dbpedia.org/resource/Jerry_Bergonzi",11731541,1947-10-21
"http://dbpedia.org/resource/György_Sebők",11734927,1922-11-02
"http://dbpedia.org/resource/Oleg_Basilashvili",11735597,1934-09-26
"http://dbpedia.org/resource/Oleg_Borisov",11736383,1929-11-08
"http://dbpedia.org/resource/Boris_Babochkin",11737220,1904-01-18
"http://dbpedia.org/resource/T._M._Jayaratne",11739927,1944-04-13
"http://dbpedia.org/resource/Yuri_Lavrov",11742801,1905-03-14
"http://dbpedia.org/resource/Puchi_Balseiro",11744470,1926-11-01
"http://dbpedia.org/resource/Sandro_de_América",11746374,1945-08-19
"http://dbpedia.org/resource/Zarina_Baloch",11751841,1934-12-29
"http://dbpedia.org/resource/Lucy_Fabery",11754606,1931-01-25
"http://dbpedia.org/resource/Charitie_Lees_Smith",11757187,1841-06-21
"http://dbpedia.org/resource/Marilyn_Lightstone",11759395,1940-06-28
"http://dbpedia.org/resource/Jacob_Niclas_Ahlström",11763347,1805-06-05
"http://dbpedia.org/resource/Casey_Anderson",11772067,1934-10-05
"http://dbpedia.org/resource/Leo_Nocentelli",11772222,1946-06-15
"http://dbpedia.org/resource/Kenichi_Mikawa",11777170,1946-05-15
"http://dbpedia.org/resource/Steve_Race",11777765,1921-04-01
"http://dbpedia.org/resource/Hiroko_Nakamura",11778896,1944-07-25
"http://dbpedia.org/resource/Giovanni_Ruffini",11782097,1807-09-20
"http://dbpedia.org/resource/Margarita_Terekhova",11782905,1942-08-25
"http://dbpedia.org/resource/Betty_Freeman",11786948,1921-06-02
"http://dbpedia.org/resource/John_Marrant",11793554,1755-06-15
"http://dbpedia.org/resource/Heribert_Beissel",11797760,1933-03-27
"http://dbpedia.org/resource/Georges_Garvarentz",11803566,1932-04-01
"http://dbpedia.org/resource/Lenny_Baker",11804127,1945-01-17
"http://dbpedia.org/resource/Giorgio_Gomelsky",11816600,1934-02-28
"http://dbpedia.org/resource/Ernő_Balogh",11826312,1897-04-04
"http://dbpedia.org/resource/Effie_Smith",11833075,1914-04-10
"http://dbpedia.org/resource/Lois_Johnson",11834891,1942-05-15
"http://dbpedia.org/resource/Sathima_Bea_Benjamin",11836062,1936-10-17
"http://dbpedia.org/resource/Tomáš_Svoboda_(composer)",11838982,1939-12-06
"http://dbpedia.org/resource/Karl_Erb",11840975,1877-07-13
"http://dbpedia.org/resource/Vishwanath_Rao_Ringe",11844870,1922-12-06
"http://dbpedia.org/resource/Ann_Richards_(singer)",11847335,1935-10-01
"http://dbpedia.org/resource/Bernd_Weikl",11853376,1942-07-29
"http://dbpedia.org/resource/Bill_Price_(record_producer)",11859651,1944-09-03
"http://dbpedia.org/resource/Tony_Tarantino",11861483,1940-07-04
"http://dbpedia.org/resource/Norma_Winstone",11871189,1941-09-23
"http://dbpedia.org/resource/Jimmy_Campbell_and_Reg_Connelly",11874184,1903-04-05
"http://dbpedia.org/resource/Ned_Miller",11874550,1925-04-12
"http://dbpedia.org/resource/David_%22Buck%22_Wheat",11875621,1922-03-19
"http://dbpedia.org/resource/Marta_Romero",11878311,1928-02-17
"http://dbpedia.org/resource/Monroe_Silver",11879603,1875-12-21
"http://dbpedia.org/resource/Subinoy_Roy",11879710,1921-11-08
"http://dbpedia.org/resource/Philip_Ledger",11880747,1937-12-12
"http://dbpedia.org/resource/Herman_Fowlkes_Jr.",11885176,1919-09-21
"http://dbpedia.org/resource/Jimmy_Gourley",11890276,1926-06-09
"http://dbpedia.org/resource/Fritz_Grünbaum",11896722,1880-04-07
"http://dbpedia.org/resource/Ira_Sullivan",11909709,1931-05-01
"http://dbpedia.org/resource/Mike_Daniels_(musician)",11912653,1928-04-23
"http://dbpedia.org/resource/Wolfgang_Dauner",11912864,1935-12-30
"http://dbpedia.org/resource/Nathan_Davis_(saxophonist)",11913063,1937-02-15
"http://dbpedia.org/resource/Carroll_Dickerson",11913443,1895-11-01
"http://dbpedia.org/resource/Ferdo_Livadić",11913509,1799-05-30
"http://dbpedia.org/resource/Sam_Donahue",11913591,1918-03-18
"http://dbpedia.org/resource/Pierre_Dørge",11913653,1946-02-28
"http://dbpedia.org/resource/Eddie_Durham",11914063,1906-08-19
"http://dbpedia.org/resource/William_Augustine_Ogden",11914318,1841-10-10
"http://dbpedia.org/resource/Mike_Zwerin",11914428,1930-05-18
"http://dbpedia.org/resource/Bennie_Wallace",11914722,1946-11-18
"http://dbpedia.org/resource/Jack_Walrath",11914772,1946-05-05
"http://dbpedia.org/resource/Carl_Linger",11915778,1810-03-15
"http://dbpedia.org/resource/Harold_Vick",11921178,1936-04-03
"http://dbpedia.org/resource/Billy_Butler_(guitarist)",11921372,1924-12-15
"http://dbpedia.org/resource/Stix_Hooper",11921854,1938-08-15
"http://dbpedia.org/resource/Hank_Marr",11922410,1927-01-30
"http://dbpedia.org/resource/Judy_Stone",11925049,1942-01-01
"http://dbpedia.org/resource/Melvin_Sparks",11925307,1946-03-22
"http://dbpedia.org/resource/Howard_Rumsey",11925652,1917-11-07
"http://dbpedia.org/resource/Bob_Gordon_(saxophonist)",11926013,1928-06-11
"http://dbpedia.org/resource/Bob_Enevoldsen",11926186,1920-09-11
"http://dbpedia.org/resource/João_Donato",11926834,1934-08-17
"http://dbpedia.org/resource/Luiz_Eça",11926914,1936-04-03
"http://dbpedia.org/resource/Bernhard_Scholz",11930817,1835-03-30
"http://dbpedia.org/resource/Todor_Skalovski",11931725,1909-01-21
"http://dbpedia.org/resource/Bill_Perkins_(saxophonist)",11935887,1924-07-22
"http://dbpedia.org/resource/Ed_Victor",11936165,1939-09-09
"http://dbpedia.org/resource/George_Shapiro",11941640,1931-05-18
"http://dbpedia.org/resource/Sam_Wooding",11942759,1895-06-17
"http://dbpedia.org/resource/Alix_Combelle",11942843,1912-06-01
"http://dbpedia.org/resource/Concha_Velasco",11947505,1939-11-29
"http://dbpedia.org/resource/Óscar_Chávez",11950381,1935-03-20
"http://dbpedia.org/resource/Georgy_Rerberg",11976059,1937-09-28
"http://dbpedia.org/resource/Louie_Austen",11977180,1946-09-19
"http://dbpedia.org/resource/Johnny_Cash",11983070,1932-02-26
"http://dbpedia.org/resource/Elena_Obraztsova",11989801,1939-07-07
"http://dbpedia.org/resource/Johnny_Darrell",11989991,1940-07-23
"http://dbpedia.org/resource/Artie_Wayne",11995747,1942-01-22
"http://dbpedia.org/resource/Alfredo_%22Chocolate%22_Armenteros",11995966,1928-04-04
"http://dbpedia.org/resource/Geraldo_Vandré",11996447,1935-09-12
"http://dbpedia.org/resource/Mario_Nascimbene",11998228,1913-11-28
"http://dbpedia.org/resource/Asa_Stratton",11998546,1853-02-10
"http://dbpedia.org/resource/B._F._Shelton",12004355,1902-01-01
"http://dbpedia.org/resource/Bill_Barber_(musician)",12004634,1920-05-21
"http://dbpedia.org/resource/Margaret_Matzenauer",12005850,1881-06-01
"http://dbpedia.org/resource/Eiko_Ando",12007347,1934-05-08
"http://dbpedia.org/resource/Constantin_Marin",12012538,1925-02-27
"http://dbpedia.org/resource/Fred_Holstein",12015842,1942-12-12
"http://dbpedia.org/resource/Bill_Moss_(musician)",12016777,1931-05-22
"http://dbpedia.org/resource/Inayat_Hussain_Bhatti",12021916,1928-01-12
"http://dbpedia.org/resource/Eddie_Bert",12027837,1922-05-16
"http://dbpedia.org/resource/Pete_Christlieb",12028034,1945-02-16
"http://dbpedia.org/resource/Evie_Sands",12028514,1946-07-18
"http://dbpedia.org/resource/Vladimir_Bobri",12031521,1898-05-13
"http://dbpedia.org/resource/Frederick_Thurston",12034045,1901-09-21
"http://dbpedia.org/resource/Brian_Godding",12037619,1945-08-19
"http://dbpedia.org/resource/Christopher_Seaman",12039498,1942-03-07
"http://dbpedia.org/resource/Don_Preston_(guitarist)",12039849,1942-09-16
"http://dbpedia.org/resource/Ian_A._Anderson",12040736,1947-07-26
"http://dbpedia.org/resource/Samuel_Nordheimer",12046994,1824-02-06
"http://dbpedia.org/resource/Jack_Hibberd",12047234,1940-04-12
"http://dbpedia.org/resource/Fred_Punahoa",12047747,1919-04-25
"http://dbpedia.org/resource/George_McCorkle",12049261,1946-10-11
"http://dbpedia.org/resource/Bana_(singer)",12049811,1932-03-05
"http://dbpedia.org/resource/Ottilie_Patterson",12052394,1932-01-31
"http://dbpedia.org/resource/Tony_Clarkin",12053218,1946-11-24
"http://dbpedia.org/resource/Khánh_Ly",12056669,1945-03-06
"http://dbpedia.org/resource/King_Coleman",12063041,1932-01-20
"http://dbpedia.org/resource/Mike_Winters_(comedian)",12064631,1926-11-15
"http://dbpedia.org/resource/Lloyd_Hunter",12064869,1910-05-04
"http://dbpedia.org/resource/Kitty_Ferguson",12068044,1941-12-16
"http://dbpedia.org/resource/Khan_Shushinski",12081574,1901-08-20
"http://dbpedia.org/resource/Alan_Klein",12091326,1940-06-29
"http://dbpedia.org/resource/Jesse_Belvin",12091709,1932-12-15
"http://dbpedia.org/resource/Danny_Barcelona",12091921,1929-07-23
"http://dbpedia.org/resource/Lux_Interior",12093645,1946-10-21
"http://dbpedia.org/resource/Alex_Welsh",12095422,1929-07-09
"http://dbpedia.org/resource/Kathleen_Nolan",12095993,1933-09-27
"http://dbpedia.org/resource/Frank_Moore_(performance_artist)",12095995,1946-06-25
"http://dbpedia.org/resource/Colin_Allen",12102136,1938-05-09
"http://dbpedia.org/resource/David_Brigati",12121598,1940-10-29
"http://dbpedia.org/resource/George_Henry_Powell",12122260,1880-04-27
"http://dbpedia.org/resource/Pierre_van_der_Linden",12123500,1946-02-19
"http://dbpedia.org/resource/Umar_Dimayev",12125176,1908-10-01
"http://dbpedia.org/resource/Michael_Dadap",12132366,1935-11-05
"http://dbpedia.org/resource/Hernando_R._Ocampo",12135263,1911-04-28
"http://dbpedia.org/resource/Cesar_Legaspi",12135428,1917-04-02
"http://dbpedia.org/resource/Arturo_Luz",12135608,1926-11-26
"http://dbpedia.org/resource/Babik_Reinhardt",12136029,1944-06-08
"http://dbpedia.org/resource/Buzzy_Linhart",12141827,1943-03-03
"http://dbpedia.org/resource/Akhtar_Sadmani",12147242,1934-01-02
"http://dbpedia.org/resource/Grover_Dale",12149699,1935-07-22
"http://dbpedia.org/resource/Edvard_Persson",12153282,1888-01-17
"http://dbpedia.org/resource/Luis_Marquetti",12160935,1901-08-24
"http://dbpedia.org/resource/Ross_D._Wyllie",12163484,1944-11-21
"http://dbpedia.org/resource/Gene_Quill",12167733,1927-12-15
"http://dbpedia.org/resource/Anna_Mae_Winburn",12170383,1913-08-13
"http://dbpedia.org/resource/James_Thornton_(songwriter)",12179661,1861-12-05
"http://dbpedia.org/resource/Charles_B._Lawlor",12180977,1852-06-02
"http://dbpedia.org/resource/Latimore_(musician)",12186391,1939-09-07
"http://dbpedia.org/resource/Red_Hurley",12189299,1947-11-11
"http://dbpedia.org/resource/Jo-El_Sonnier",12190980,1946-10-02
"http://dbpedia.org/resource/Red_Rhodes",12193517,1930-12-30
"http://dbpedia.org/resource/Pip_Proud",12194661,1947-09-11
"http://dbpedia.org/resource/Sylvia_Fisher",12195627,1910-04-18
"http://dbpedia.org/resource/Arthur_Louis",12196203,1945-06-21
"http://dbpedia.org/resource/Daniele_Barioni",12204056,1930-09-06
"http://dbpedia.org/resource/Tom_Grant_(jazz_musician)",12205410,1946-02-22
"http://dbpedia.org/resource/Koji_Toyoda",12228925,1933-09-01
"http://dbpedia.org/resource/Alan_Warner_(musician)",12236397,1947-04-21
"http://dbpedia.org/resource/Aarti_Mukherjee",12236814,1945-07-18
"http://dbpedia.org/resource/John_Bettis",12249311,1946-10-24
"http://dbpedia.org/resource/Olivera_Katarina",12253936,1940-03-05
"http://dbpedia.org/resource/Dan_Spătaru",12254489,1939-10-02
"http://dbpedia.org/resource/Franco_Albanelli",12260091,1933-08-25
"http://dbpedia.org/resource/Virgil_Cantini",12260878,1919-02-28
"http://dbpedia.org/resource/Peter_Katin",12265438,1930-11-14
"http://dbpedia.org/resource/Mark_Zakharov",12267514,1933-10-13
"http://dbpedia.org/resource/Randy_Goodrum",12273250,1947-07-07
"http://dbpedia.org/resource/La_Tigresa_del_Oriente",12273864,1945-11-22
"http://dbpedia.org/resource/Izudin_Čavrković",12275711,1941-07-28
"http://dbpedia.org/resource/Joseíto_Fernández",12276292,1908-09-05
"http://dbpedia.org/resource/Chuck_Wayne",12281027,1923-02-27
"http://dbpedia.org/resource/John_Pantry",12281910,1946-10-10
"http://dbpedia.org/resource/Pete_Escovedo",12282731,1935-07-13
"http://dbpedia.org/resource/Gene_Bradley_Fisk",12291593,1935-08-20
"http://dbpedia.org/resource/Bertha_Hill",12291829,1905-03-15
"http://dbpedia.org/resource/Said_Dimayev",12297353,1939-08-24
"http://dbpedia.org/resource/Helen_Jones_Woods",12301893,1923-11-14
"http://dbpedia.org/resource/Mikhail_Kononov",12303456,1940-04-25
"http://dbpedia.org/resource/Jimmy_Blythe",12310070,1901-05-20
"http://dbpedia.org/resource/Gulshan_Kumar_Mehta",12312985,1937-04-12
"http://dbpedia.org/resource/Little_Johnny_Jones_(pianist)",12322373,1924-11-01
"http://dbpedia.org/resource/Elgie_Stover",12335848,1938-09-12
"http://dbpedia.org/resource/Willie_Ruff",12352743,1931-09-01
"http://dbpedia.org/resource/Miklós_Vig",12356326,1898-07-11
"http://dbpedia.org/resource/Delores_Holmes",12359808,1946-07-18
"http://dbpedia.org/resource/Marta_Eggerth",12364386,1912-04-17
"http://dbpedia.org/resource/J.P._Gregoriussen",12370903,1845-06-01
"http://dbpedia.org/resource/Randy_Holden",12371499,1945-07-02
"http://dbpedia.org/resource/William_H._West_(entertainer)",12374781,1853-06-18
"http://dbpedia.org/resource/Rezső_Seress",12378737,1899-11-03
"http://dbpedia.org/resource/Giorgos_Zampetas",12379565,1925-01-25
"http://dbpedia.org/resource/Kan'ichi_Shimofusa",12382214,1898-03-31
"http://dbpedia.org/resource/Kálmán_Giergl",12395430,1863-06-29
"http://dbpedia.org/resource/Juan_Nakpil",12397904,1899-05-26
"http://dbpedia.org/resource/Nikolai_Slichenko",12408249,1934-12-27
"http://dbpedia.org/resource/George_Biondo",12408581,1945-09-03
"http://dbpedia.org/resource/Victor_Whitsey",12410003,1916-11-21
"http://dbpedia.org/resource/Giorgos_Papasideris",12416902,1902-09-14
"http://dbpedia.org/resource/Howard_Armstrong_(musician)",12420408,1909-03-04
"http://dbpedia.org/resource/William_Gaskell",12420932,1805-07-24
"http://dbpedia.org/resource/Dieter_Trautwein",12422896,1930-07-30
"http://dbpedia.org/resource/Ramzan_Paskayev",12423224,1947-03-16
"http://dbpedia.org/resource/Billy_Boy_Arnold",12429584,1935-09-16
"http://dbpedia.org/resource/Giles_Gordon",12431860,1940-05-23
"http://dbpedia.org/resource/Edward_Fisher_(musician)",12440779,1848-01-11
"http://dbpedia.org/resource/Robert_Benedetto",12442390,1946-10-22
"http://dbpedia.org/resource/Billy_Bean_(musician)",12447475,1933-12-26
"http://dbpedia.org/resource/George_Paxton",12452213,1914-03-24
"http://dbpedia.org/resource/Jaidev",12459496,1918-08-03
"http://dbpedia.org/resource/Will_Starr",12459761,1922-04-27
"http://dbpedia.org/resource/Kalim_Sharafi",12459917,1924-05-08
"http://dbpedia.org/resource/Christian_Ignatius_Latrobe",12461833,1758-02-12
"http://dbpedia.org/resource/Theodor_August_Heintzman",12463823,1817-05-19
"http://dbpedia.org/resource/Norro_Wilson",12464029,1938-04-04
"http://dbpedia.org/resource/Art_Wood",12477698,1937-07-07
"http://dbpedia.org/resource/Duffy_Power",12478264,1941-09-09
"http://dbpedia.org/resource/Dhondutai_Kulkarni",12483530,1927-07-23
"http://dbpedia.org/resource/Nasiba_Zeynalova",12495963,1916-04-20
"http://dbpedia.org/resource/Meredydd_Evans",12501900,1919-12-09
"http://dbpedia.org/resource/Dub_Jones_(singer)",12505913,1928-05-14
"http://dbpedia.org/resource/Dave_Peverett",12515995,1943-04-16
"http://dbpedia.org/resource/Carmen_Nydia_Velázquez",12519640,1947-10-02
"http://dbpedia.org/resource/Sotiria_Bellou",12520138,1921-08-22
"http://dbpedia.org/resource/Agnieszka_Duczmal",12523633,1946-01-07
"http://dbpedia.org/resource/Kathleen_Parlow",12531050,1890-09-20
"http://dbpedia.org/resource/Michael_Wade_(Canadian_actor)",12534089,1944-10-30
"http://dbpedia.org/resource/Danny_Davis_(country_musician)",12534570,1925-05-29
"http://dbpedia.org/resource/Hirabai_Barodekar",12550573,1905-05-29
"http://dbpedia.org/resource/David_Jan_Novotný",12550598,1947-11-28
"http://dbpedia.org/resource/Richard_Kerr_(songwriter)",12557300,1944-12-14
"http://dbpedia.org/resource/Maria_Cosway",12559359,1760-06-11
"http://dbpedia.org/resource/Naima_Wifstrand",12567759,1890-09-04
"http://dbpedia.org/resource/Éva_Gauthier",12567981,1885-09-20
"http://dbpedia.org/resource/W._C._Clark",12569406,1939-11-16
"http://dbpedia.org/resource/Walter_Hekster",12576463,1937-03-29
"http://dbpedia.org/resource/Marion_Harris",12578485,1896-04-04
"http://dbpedia.org/resource/Lorraine_Ellison",12578987,1931-03-17
"http://dbpedia.org/resource/Eldon_Shamblin",12582996,1916-04-24
"http://dbpedia.org/resource/Gene_Summers",12585331,1939-01-03
"http://dbpedia.org/resource/Fefita_la_Grande",12589482,1944-09-18
"http://dbpedia.org/resource/Tony_Prince",12595615,1944-05-09
"http://dbpedia.org/resource/Alberta_Adams",12604153,1917-07-26
"http://dbpedia.org/resource/Irving_Gertz",12610883,1915-05-19
"http://dbpedia.org/resource/Eddie_Rambeau",12614004,1943-06-30
"http://dbpedia.org/resource/Annalisa_Ericson",12615506,1913-09-14
"http://dbpedia.org/resource/Frank_Capp",12620763,1931-08-20
"http://dbpedia.org/resource/Rolf_Cahn",12627166,1924-08-14
"http://dbpedia.org/resource/Bill_Goodwin_(jazz_drummer)",12633401,1942-01-08
"http://dbpedia.org/resource/Jewel_Akens",12653837,1933-09-12
"http://dbpedia.org/resource/Jimmy_Roselli",12654441,1925-12-26
"http://dbpedia.org/resource/Joseph_Allard_(fiddler)",12664770,1873-02-01
"http://dbpedia.org/resource/Endre_Granat",12665822,1937-08-03
"http://dbpedia.org/resource/Adolf_Ivar_Arwidsson",12668352,1791-08-07
"http://dbpedia.org/resource/Ernesto_de_Quesada",12675025,1886-11-01
"http://dbpedia.org/resource/Clemens_von_und_zu_Franckenstein",12677818,1875-07-14
"http://dbpedia.org/resource/Don_Myrick",12685579,1940-04-06
"http://dbpedia.org/resource/Thomas_Dunn_(musician)",12694210,1925-12-21
"http://dbpedia.org/resource/Roland_White",12697120,1938-04-23
"http://dbpedia.org/resource/Minnie_D._Craig",12706166,1883-11-04
"http://dbpedia.org/resource/Ahmed_Agdamski",12706935,1884-01-05
"http://dbpedia.org/resource/Ghulam_Sadiq_Khan",12710196,1939-08-22
"http://dbpedia.org/resource/Georg_Katzer",12715155,1935-01-10
"http://dbpedia.org/resource/James_Spaulding",12719116,1937-07-30
"http://dbpedia.org/resource/Vivian_Dandridge",12719439,1921-04-22
"http://dbpedia.org/resource/Armen_Tigranian",12721367,1879-12-26
"http://dbpedia.org/resource/Milton_Subotsky",12723060,1921-09-27
"http://dbpedia.org/resource/Vladimir_Naumov",12732934,1927-12-06
"http://dbpedia.org/resource/Hans_Fährmann",12734765,1860-12-17
"http://dbpedia.org/resource/Edita_Piekha",12743486,1937-07-31
"http://dbpedia.org/resource/Vivian_Dunn",12749400,1908-12-24
"http://dbpedia.org/resource/Rudraprasad_Sengupta",12749707,1935-01-31
"http://dbpedia.org/resource/Alfred_Apaka",12752116,1919-03-19
"http://dbpedia.org/resource/Goree_Carter",12752493,1930-12-31
"http://dbpedia.org/resource/Oliver_Morgan",12761831,1933-05-06
"http://dbpedia.org/resource/Joachim_Kühn",12765056,1944-03-15
"http://dbpedia.org/resource/Andy_Vine",12766161,1944-04-26
"http://dbpedia.org/resource/Bob_Krasnow",12766642,1934-07-20
"http://dbpedia.org/resource/Ronnie_Von",12771119,1944-07-17
"http://dbpedia.org/resource/Erik_Chisholm",12779261,1904-01-04
"http://dbpedia.org/resource/Ryōtarō_Sugi",12779546,1944-08-14
"http://dbpedia.org/resource/Pietro_Yon",12787504,1886-08-08
"http://dbpedia.org/resource/John_Guerin",12793105,1939-10-31
"http://dbpedia.org/resource/Austin_Roberts_(singer)",12793656,1945-09-19
"http://dbpedia.org/resource/Brian_Fahey_(composer)",12794060,1919-04-25
"http://dbpedia.org/resource/Charles_Arnoldi",12803174,1946-04-10
"http://dbpedia.org/resource/Wade_Mainer",12805578,1907-04-21
"http://dbpedia.org/resource/Makvala_Kasrashvili",12807279,1942-03-13
"http://dbpedia.org/resource/Anna_Chandler",12810177,1884-07-04
"http://dbpedia.org/resource/Leonid_Serebrennikov",12817549,1947-10-02
"http://dbpedia.org/resource/Kenneth_Price",12818105,1935-02-16
"http://dbpedia.org/resource/Shizuko_Kasagi",12821047,1914-08-25
"http://dbpedia.org/resource/Frank_Ferera",12825284,1885-06-12
"http://dbpedia.org/resource/Theodore_Frelinghuysen_Seward",12832095,1835-01-25
"http://dbpedia.org/resource/Tommy_Stewart_(trumpeter)",12842797,1939-11-19
"http://dbpedia.org/resource/Viorica_Cortez",12850711,1935-12-26
"http://dbpedia.org/resource/Mile_Lojpur",12858779,1930-03-04
"http://dbpedia.org/resource/Victor_Merzhanov",12867985,1919-08-15
"http://dbpedia.org/resource/Margaret_Moncrieff",12869278,1921-02-06
"http://dbpedia.org/resource/E._Wayne_Abercrombie",12871969,1938-08-30
"http://dbpedia.org/resource/Neila_Sathyalingam",12874691,1938-02-08
"http://dbpedia.org/resource/Lorez_Alexandria",12876802,1929-08-14
"http://dbpedia.org/resource/Shinji_Maki",12884830,1934-09-26
"http://dbpedia.org/resource/Nicola_Samale",12890930,1941-09-14
"http://dbpedia.org/resource/Fred_Mendelsohn",12893568,1917-05-16
"http://dbpedia.org/resource/Artie_Traum",12895822,1943-04-03
"http://dbpedia.org/resource/Stefans_Grové",12906666,1922-07-23
"http://dbpedia.org/resource/John_Critchinson",12914005,1934-12-24
"http://dbpedia.org/resource/Ruth_Kobart",12915321,1924-04-24
"http://dbpedia.org/resource/Carl_Perkins_(pianist)",12915879,1928-08-16
"http://dbpedia.org/resource/Frank_Gasperik",12926562,1942-11-05
"http://dbpedia.org/resource/Napoleon_Andrew_Tuiteleleapaga",12927489,1904-05-25
"http://dbpedia.org/resource/Jimmy_Woode",12927797,1926-09-23
"http://dbpedia.org/resource/Jan_Howard_Finder",12932867,1939-03-02
"http://dbpedia.org/resource/Isolde_Ahlgrimm",12939856,1914-07-31
"http://dbpedia.org/resource/Lucia_Chase",12944318,1897-03-24
